,MLP_Tran_loss,ANN_Tran_loss,Dual Q-Net_Tran_loss,MLP_Train_AAR,ANN_Train_AAR,Dual Q-Net_Train_AAR,MLP_Train_PAR,ANN_Train_PAR,Dual Q-Net_Train_PAR,MLP_Val_loss,ANN_Val_loss,Dual Q-Net_Val_loss,MLP_Val_AAR,ANN_Val_AAR,Dual Q-Net_Val_AAR,MLP_Val_PAR,ANN_Val_PAR,Dual Q-Net_Val_PAR
369,0.148,0.207,0.112,1.0,0.917,1.0,1.0,0.75,1.0,0.194,0.228,0.196,0.773,0.707,0.73,0.5,0.33,0.43
370,0.148,0.207,0.112,1.0,0.917,1.0,1.0,0.75,1.0,0.194,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
371,0.147,0.207,0.112,1.0,0.917,1.0,1.0,0.75,1.0,0.194,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
372,0.147,0.206,0.111,1.0,0.917,1.0,1.0,0.75,1.0,0.194,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
373,0.147,0.206,0.111,1.0,0.917,1.0,1.0,0.75,1.0,0.194,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
374,0.147,0.206,0.111,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
375,0.147,0.206,0.11,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
376,0.146,0.206,0.11,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
377,0.146,0.206,0.11,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.195,0.773,0.707,0.733,0.5,0.33,0.44
378,0.146,0.205,0.109,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.195,0.773,0.703,0.733,0.5,0.32,0.44
379,0.146,0.205,0.109,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.194,0.773,0.703,0.733,0.5,0.32,0.44
380,0.146,0.205,0.109,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.194,0.773,0.703,0.733,0.5,0.32,0.44
381,0.146,0.205,0.109,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.194,0.773,0.703,0.733,0.5,0.32,0.44
382,0.145,0.205,0.108,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.227,0.194,0.773,0.703,0.733,0.5,0.32,0.44
383,0.145,0.205,0.108,1.0,0.917,1.0,1.0,0.75,1.0,0.193,0.226,0.194,0.773,0.703,0.733,0.5,0.32,0.44
384,0.145,0.205,0.108,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.194,0.773,0.703,0.733,0.5,0.32,0.44
385,0.145,0.204,0.107,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.194,0.773,0.703,0.733,0.5,0.32,0.44
386,0.145,0.204,0.107,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.194,0.773,0.703,0.733,0.5,0.32,0.44
387,0.144,0.204,0.107,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.194,0.773,0.703,0.733,0.5,0.32,0.44
388,0.144,0.204,0.106,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.703,0.733,0.5,0.32,0.44
389,0.144,0.204,0.106,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.703,0.733,0.5,0.32,0.44
390,0.144,0.204,0.106,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.703,0.733,0.5,0.32,0.44
391,0.144,0.203,0.106,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.707,0.733,0.5,0.33,0.44
392,0.143,0.203,0.105,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.707,0.733,0.5,0.33,0.44
393,0.143,0.203,0.105,1.0,0.917,1.0,1.0,0.75,1.0,0.192,0.226,0.193,0.773,0.707,0.733,0.5,0.33,0.44
394,0.143,0.203,0.105,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.226,0.193,0.773,0.707,0.733,0.5,0.33,0.44
395,0.143,0.203,0.104,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.226,0.193,0.773,0.7,0.733,0.5,0.32,0.44
396,0.143,0.203,0.104,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.226,0.193,0.773,0.7,0.733,0.5,0.32,0.44
397,0.143,0.203,0.104,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
398,0.142,0.202,0.104,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
399,0.142,0.202,0.103,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
400,0.142,0.202,0.103,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
401,0.142,0.202,0.103,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
402,0.142,0.202,0.103,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
403,0.141,0.202,0.102,1.0,0.917,1.0,1.0,0.75,1.0,0.191,0.225,0.192,0.773,0.7,0.733,0.5,0.32,0.44
404,0.141,0.201,0.102,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.192,0.773,0.697,0.733,0.5,0.31,0.44
405,0.141,0.201,0.102,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.192,0.773,0.697,0.733,0.5,0.31,0.44
406,0.141,0.201,0.101,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.192,0.773,0.697,0.733,0.5,0.31,0.44
407,0.141,0.201,0.101,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.191,0.773,0.697,0.733,0.5,0.31,0.44
408,0.141,0.201,0.101,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.191,0.773,0.697,0.73,0.5,0.31,0.43
409,0.14,0.201,0.101,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.191,0.773,0.693,0.73,0.5,0.31,0.43
410,0.14,0.201,0.1,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.225,0.191,0.773,0.69,0.73,0.5,0.31,0.43
411,0.14,0.2,0.1,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
412,0.14,0.2,0.1,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
413,0.14,0.2,0.1,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
414,0.139,0.2,0.099,1.0,0.917,1.0,1.0,0.75,1.0,0.19,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
415,0.139,0.2,0.099,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
416,0.139,0.2,0.099,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.191,0.773,0.69,0.73,0.5,0.31,0.43
417,0.139,0.199,0.099,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.773,0.69,0.733,0.5,0.31,0.43
418,0.139,0.199,0.098,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.773,0.69,0.733,0.5,0.31,0.43
419,0.139,0.199,0.098,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.773,0.69,0.733,0.5,0.31,0.43
420,0.138,0.199,0.098,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.773,0.69,0.733,0.5,0.31,0.43
421,0.138,0.199,0.097,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.777,0.69,0.733,0.5,0.31,0.43
422,0.138,0.199,0.097,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.777,0.69,0.733,0.5,0.31,0.43
423,0.138,0.199,0.097,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.777,0.69,0.733,0.5,0.31,0.43
424,0.138,0.198,0.097,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.777,0.687,0.733,0.5,0.3,0.43
425,0.138,0.198,0.096,1.0,0.917,1.0,1.0,0.75,1.0,0.189,0.224,0.19,0.777,0.687,0.733,0.5,0.3,0.43
426,0.137,0.198,0.096,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.19,0.777,0.687,0.733,0.5,0.3,0.43
427,0.137,0.198,0.096,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
428,0.137,0.198,0.096,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
429,0.137,0.198,0.095,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
430,0.137,0.197,0.095,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
431,0.137,0.197,0.095,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
432,0.136,0.197,0.095,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.733,0.5,0.3,0.43
433,0.136,0.197,0.094,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.73,0.5,0.3,0.43
434,0.136,0.197,0.094,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.727,0.5,0.3,0.43
435,0.136,0.197,0.094,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.727,0.5,0.3,0.43
436,0.136,0.197,0.094,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.727,0.5,0.3,0.43
437,0.136,0.196,0.093,1.0,0.917,1.0,1.0,0.75,1.0,0.188,0.223,0.189,0.777,0.687,0.727,0.5,0.3,0.43
438,0.135,0.196,0.093,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.223,0.188,0.777,0.687,0.727,0.5,0.3,0.43
439,0.135,0.196,0.093,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.223,0.188,0.777,0.687,0.727,0.5,0.3,0.43
440,0.135,0.196,0.093,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.727,0.5,0.31,0.43
441,0.135,0.196,0.092,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
442,0.135,0.196,0.092,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
443,0.135,0.196,0.092,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
444,0.134,0.195,0.092,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
445,0.134,0.195,0.091,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
446,0.134,0.195,0.091,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
447,0.134,0.195,0.091,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
448,0.134,0.195,0.091,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.188,0.777,0.69,0.733,0.5,0.31,0.44
449,0.134,0.195,0.091,1.0,0.917,1.0,1.0,0.75,1.0,0.187,0.222,0.187,0.777,0.69,0.733,0.5,0.31,0.44
450,0.133,0.195,0.09,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.777,0.69,0.733,0.5,0.31,0.44
451,0.133,0.194,0.09,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.777,0.69,0.733,0.5,0.31,0.44
452,0.133,0.194,0.09,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.777,0.69,0.733,0.5,0.31,0.44
453,0.133,0.194,0.09,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.78,0.69,0.733,0.51,0.31,0.44
454,0.133,0.194,0.089,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.78,0.693,0.733,0.51,0.32,0.44
455,0.133,0.194,0.089,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.222,0.187,0.777,0.693,0.733,0.5,0.32,0.44
456,0.132,0.194,0.089,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.187,0.777,0.693,0.733,0.5,0.32,0.44
457,0.132,0.193,0.089,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.187,0.777,0.693,0.733,0.5,0.32,0.44
458,0.132,0.193,0.088,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.187,0.777,0.693,0.733,0.5,0.32,0.44
459,0.132,0.193,0.088,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.187,0.777,0.693,0.733,0.5,0.32,0.44
460,0.132,0.193,0.088,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.187,0.777,0.693,0.733,0.5,0.32,0.44
461,0.132,0.193,0.088,1.0,0.917,1.0,1.0,0.75,1.0,0.186,0.221,0.186,0.777,0.693,0.733,0.5,0.32,0.44
462,0.131,0.193,0.088,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
463,0.131,0.193,0.087,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
464,0.131,0.192,0.087,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
465,0.131,0.192,0.087,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
466,0.131,0.192,0.087,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
467,0.131,0.192,0.086,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
468,0.13,0.192,0.086,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
469,0.13,0.192,0.086,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.733,0.49,0.32,0.44
470,0.13,0.192,0.086,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.73,0.49,0.32,0.43
471,0.13,0.191,0.086,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.221,0.186,0.773,0.693,0.73,0.49,0.32,0.43
472,0.13,0.191,0.085,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
473,0.13,0.191,0.085,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
474,0.13,0.191,0.085,1.0,0.917,1.0,1.0,0.75,1.0,0.185,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
475,0.129,0.191,0.085,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
476,0.129,0.191,0.084,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
477,0.129,0.191,0.084,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.697,0.73,0.5,0.33,0.43
478,0.129,0.19,0.084,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.7,0.73,0.5,0.34,0.43
479,0.129,0.19,0.084,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
480,0.129,0.19,0.084,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
481,0.128,0.19,0.083,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
482,0.128,0.19,0.083,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
483,0.128,0.19,0.083,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
484,0.128,0.19,0.083,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.185,0.777,0.703,0.73,0.5,0.34,0.43
485,0.128,0.189,0.083,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.184,0.777,0.703,0.73,0.5,0.34,0.43
486,0.128,0.189,0.082,1.0,0.917,1.0,1.0,0.75,1.0,0.184,0.22,0.184,0.777,0.703,0.73,0.5,0.34,0.43
487,0.128,0.189,0.082,1.0,0.875,1.0,1.0,0.625,1.0,0.184,0.22,0.184,0.777,0.683,0.73,0.5,0.28,0.43
488,0.127,0.189,0.082,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.22,0.184,0.777,0.683,0.727,0.5,0.28,0.43
489,0.127,0.189,0.082,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.777,0.683,0.727,0.5,0.28,0.43
490,0.127,0.189,0.081,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.777,0.683,0.727,0.5,0.28,0.43
491,0.127,0.189,0.081,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.727,0.51,0.28,0.43
492,0.127,0.188,0.081,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.72,0.51,0.28,0.42
493,0.127,0.188,0.081,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.72,0.51,0.28,0.42
494,0.126,0.188,0.081,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.72,0.51,0.28,0.42
495,0.126,0.188,0.08,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.72,0.51,0.28,0.42
496,0.126,0.188,0.08,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.184,0.78,0.683,0.72,0.51,0.28,0.42
497,0.126,0.188,0.08,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.183,0.78,0.683,0.72,0.51,0.28,0.42
498,0.126,0.188,0.08,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.183,0.78,0.683,0.72,0.51,0.28,0.42
499,0.126,0.188,0.08,1.0,0.875,1.0,1.0,0.625,1.0,0.183,0.219,0.183,0.78,0.68,0.72,0.51,0.28,0.42
